,first_name,last_name,official_id,fgm,fg_pct,fg3m,fg3_pct,ftm,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,num_games
98,Mark,Lindsay,200834,0.1858392682356381,0.14630514646486267,0.1333470448473374,0.23367208692057512,-0.40381297208275363,0.08363691418011791,-0.2835910659824909,0.20654989396549775,0.06367457407855084,0.1200252626438579,-0.006114794755024967,-0.04147731438528901,-0.20001754234319666,-0.5781568796616625,0.0863209816776405,1616
99,Mark,Wunderlich,1203,-0.8186057428310471,-0.2863227592456699,-0.869509466091067,0.09229801071234668,0.3355487197487631,-0.13862316817693288,0.39375992669131255,-0.9214374680593492,-0.830779013602522,-0.8751702891705175,-0.10029131610559879,0.29139358911127866,0.15658584569431933,0.3064464474672801,-0.8057161141241639,856
100,Matt,Boland,2005,-0.11135537500815686,-0.08876987836911593,-0.09753009355586302,-0.0745277471996184,-0.030848444393594486,-0.036113165598782804,-0.16661130855990136,0.09021568523308453,0.0009912588145980807,-0.2151439191961081,0.07302851177278472,-0.23923861760568618,0.12592938349097424,0.11452733491452036,-0.11771711518288683,2068
101,Matt,Kallio,1627526,1.3681505983875224,0.7914938124981062,1.489877126547349,0.06276822653695482,-0.3748273711566611,1.16174826527781,-0.8424839730489249,1.1469186530401076,0.8129886702907775,1.5425998883462022,-1.356483726028605,-0.8619236971925073,-1.137066765230217,-1.11318056731128,1.4015565737563835,106
102,Matt,Myers,202901,1.1825628687875005,0.4296025349426846,1.2708865963331106,0.31942144237108366,-0.3325233638074069,0.1491972396700465,-0.4402550947202511,1.2098626269221113,1.1389870163278415,0.970147943080338,-0.38116638357461263,0.26741800137610966,-0.37171315443068387,-0.2629741510010251,1.2027648853779462,368
103,Michael,Henderson,2147,-1.2156200382310627,-0.6441927622165906,-1.154105574195868,-0.21724492966853193,1.3745417447795114,-0.005956825304820225,0.8622994708717592,-1.3224311616757536,-1.0058586345881722,-0.7442462913538882,0.06553982306370375,0.29040534803975643,0.3012391433475934,1.71958698545739,-0.9519705022448463,288
104,Michael,Smith,1193,-0.20758287892253813,-0.03787471073081884,-0.1751501788891009,0.05116284277200034,0.2201083643456181,-0.007199951902406455,-0.10225049894262643,-0.07744467252437778,-0.15474469399749569,-0.3079519151698312,-0.06666630015821642,-0.3262969259399406,0.18232420604483565,0.34353375547514986,-0.15684775235821086,2218
105,Mike,Callahan,1147,-0.47083933250468835,-0.13201197837712755,-0.4427098200415971,0.16288313065380994,-0.3320024480605453,-0.08796634184810331,-0.07318982207484451,-0.43424350045549276,-0.5538705817440557,-0.3986576913858538,-0.05971208592209496,-0.09105707622080932,-0.27050870876627514,-0.18972488112339952,-0.5534934811240919,1854
107,Mitchell,Ervin,203591,0.9625151010856371,0.4540405990236944,1.038618689792434,0.23007643288053342,0.4306636896161714,0.41932521890507496,-0.9698486920592269,1.1685715327858155,0.7584042468566673,0.809024894355103,-0.033071018163096474,-0.14017523978634444,-0.3835871430219199,0.2571815124536886,1.131985465636513,750
108,Monty,McCutchen,1176,-0.5114733319027583,-0.21505083709046138,-0.5525492266041063,0.061784150617246125,0.011871762472141932,-0.1792820619003497,0.1871795695506007,-0.4562546354283486,-0.4162540258011851,-0.6694220051407268,-0.45019688183813333,-0.15719774246072454,-0.12164171258455385,0.3117920244477197,-0.5498441438918548,1788
109,Mousa,Dagher,1628159,1.3701737763764212,0.9868609547030164,1.2803218692157123,0.2964190750939409,-0.27571631160797455,0.6451278008686775,-0.8724825633334603,0.937482305726881,0.5491819837609212,1.2839327710831787,-0.4477089343508544,-0.6105927087020919,-0.5417804206369806,-0.3071046243498452,1.3395115806251745,372
110,Natalie,Sago,1627541,1.186573776782388,0.7398124145982289,1.344674958722198,0.2827068814776213,0.0005301531571417172,0.7180883615014058,-0.9370687839688324,0.9600314154466396,0.5350350583816008,1.3130681696145337,0.20799533222327438,-0.37411877431942714,0.039983412669491264,-0.43037507665751656,1.307043880470092,436
111,Nate,Green,1627524,1.1756908334237055,0.44599328845827524,1.401843724425998,0.24594278088493038,-0.8807759671295223,0.8777944060888344,-1.045454447341014,1.195310012503479,0.7422437740251626,1.370279144431072,-0.7464528876322629,-0.3511541119543912,-0.9661569793160526,-1.2019250283239267,1.1329986182636689,272
112,Nick,Buchert,202007,0.20855904840303682,0.012041115738028466,0.38022622415636637,0.16565860605949845,-0.4546748669385665,0.219873861563867,-0.533036969079061,0.4330015901456979,0.17205266598229793,0.13207999783813662,0.026740320843410055,-0.019570971009435535,0.0007075119211434754,-0.4133404107234362,0.18978340827630705,1342
113,Nolan,Fine,1160,-1.2783685288942461,-1.0760616386106692,-1.231891639390678,-0.5105254595214167,0.2943230582709294,-0.5108495538386952,1.4508237511325872,-0.9783517665170093,-0.2341194175947854,-0.709515599767046,-0.02404701937409122,1.360005528974511,0.2729926171357443,0.9138233221410942,-1.256863890503283,124
114,Olandis,Poole,2716,-0.4687424281301647,0.04317056020694474,-0.6635894820660048,0.15630282977100424,0.13737347045044054,-0.0073349136258212995,0.18074829003300139,-0.7861083749563733,-0.8061300862316639,-0.5240217954515264,-0.01821785813385286,-0.1733153485516018,0.0969019008871172,-0.06310252919952276,-0.5401773272236559,1112
115,Pat,Fraher,2003,-0.1305459969897457,0.08209037372085333,-0.1438415143592336,0.2426251632341452,0.050935678631906574,-0.03668069680781884,-0.18342247795412112,-0.18683091500159654,-0.3336271962309902,-0.18891577720136124,0.07432222092069511,-0.22442689267862398,-0.15677644825758377,-0.15401984600117943,-0.1311397183707854,2212
117,Phenizee,Ransom,1627963,1.2320184053279961,0.5976833024531678,1.3895108110855356,0.2994107835387403,-0.7724048211030508,0.5473622323673456,-1.0574631218904398,1.3623732741991195,0.9301286128932216,1.2777353477455675,-0.213691471315005,-0.39922196535736526,-0.6437275569010602,-0.6954776668817862,1.1876261162675599,380
118,Phil,Robinson,1189,-0.6010632830262662,-0.08784393885662904,-0.8190629442914434,-0.01313956190308834,0.6740777083090024,-0.18033484751428344,0.39550590345889564,-0.6968905524846603,-0.5670235462775286,-0.6730270811027999,-0.19716275422033172,-0.40137702148191173,-0.029604203978982994,0.807437308044561,-0.572346871022913,850
